parcel,address,2021_land,2021_building,2021_total,2020_land,2020_building,2020_total,lat,lng
409 D013001,65 Marlborough Rd,68000.0,433700.0,501700.0,68000.0,168600.0,236600.0,43.695133,-70.277113
409 F007001,10 Marlborough Rd,79900.0,163600.0,243500.0,80400.0,62300.0,142700.0,43.693378,-70.276038
410 C038001,145 Marlborough Rd,61000.0,214500.0,275500.0,61000.0,110200.0,171200.0,43.696522,-70.275763
410 D016001,161 Marlborough Rd,68700.0,328300.0,397000.0,68700.0,170000.0,238700.0,43.696745,-70.275118
410 D017001,151 Marlborough Rd,67900.0,318200.0,386100.0,67900.0,153600.0,221500.0,43.696655,-70.27522
435 F029001,46 Magnolia St,64100.0,221700.0,285800.0,64100.0,84000.0,148100.0,43.690174,-70.291114
435 G015001,43 Magnolia St,62300.0,275600.0,337900.0,62300.0,96600.0,158900.0,43.690367,-70.291553
437 A003001,14 Maplewood St,66800.0,314500.0,381300.0,66800.0,153600.0,220400.0,43.697944,-70.287393
437 A004001,18 Maplewood St,64800.0,334800.0,399600.0,64800.0,158300.0,223100.0,43.697864,-70.287589
437 A005001,24 Maplewood St,61900.0,309500.0,371400.0,61900.0,107900.0,169800.0,43.697815,-70.287816
437 A006001,26 Maplewood St,64500.0,515500.0,580000.0,64500.0,232300.0,296800.0,43.697694,-70.287928
437 A007001,32 Maplewood St,64500.0,444500.0,509000.0,64500.0,193900.0,258400.0,43.697609,-70.288116
437 A008001,36 Maplewood St,76600.0,398800.0,475400.0,79900.0,214800.0,294700.0,43.697202,-70.287877
437 A009001,40 Maplewood St,73000.0,517800.0,590800.0,75000.0,261700.0,336700.0,43.697448,-70.288478
437 A010001,71 Mona Rd,70600.0,237000.0,307600.0,70600.0,94000.0,164600.0,43.695496,-70.288672
437 A011001,77 Mona Rd,71500.0,234200.0,305700.0,71500.0,94200.0,165700.0,43.695266,-70.288726
437 A012001,83 Mona Rd,71600.0,237200.0,308800.0,71700.0,97400.0,169100.0,43.695053,-70.288471
437 A033001,44 Maplewood St,72700.0,352300.0,425000.0,74400.0,150400.0,224800.0,43.697373,-70.288694
437 A034001,52 Maplewood St,66400.0,338800.0,405200.0,75100.0,138400.0,213500.0,43.69726,-70.288874
437 A082001,31 Mona Rd,67100.0,235000.0,302100.0,67100.0,89600.0,156700.0,43.696435,-70.287222
437 A083001,39 Mona Rd,75000.0,356000.0,431000.0,79700.0,126000.0,205700.0,43.696323,-70.287436
437 A084001,45 Mona Rd,66300.0,294900.0,361200.0,66300.0,146700.0,213000.0,43.696199,-70.287639
437 A085001,49 Mona Rd,67100.0,231200.0,298300.0,67100.0,101700.0,168800.0,43.696071,-70.287848
437 A086001,57 Mona Rd,68000.0,197700.0,265700.0,68000.0,97700.0,165700.0,43.695909,-70.288073
437 A087001,63 Mona Rd,65400.0,233900.0,299300.0,65400.0,97500.0,162900.0,43.695762,-70.288269
437 A088001,69 Mona Rd,69800.0,232300.0,302100.0,69800.0,97800.0,167600.0,43.695643,-70.28848
437 A096001,11 Mona Rd,66400.0,228400.0,294800.0,66400.0,110500.0,176900.0,43.696927,-70.286376
437 A097001,15 Mona Rd,65400.0,199900.0,265300.0,65400.0,77800.0,143200.0,43.69683,-70.286585
437 A098001,21 Mona Rd,65400.0,280900.0,346300.0,65400.0,131500.0,196900.0,43.696696,-70.286824
437 A099001,25 Mona Rd,66300.0,221000.0,287300.0,66300.0,93100.0,159400.0,43.696582,-70.286952
437 B001001,16 Mona Rd,65000.0,249300.0,314300.0,65000.0,113100.0,178100.0,43.696601,-70.286279
437 D002001,40 Mona Rd,67500.0,263100.0,330600.0,67500.0,110200.0,177700.0,43.696001,-70.287085
437 D003001,46 Mona Rd,66300.0,233900.0,300200.0,66300.0,120300.0,186600.0,43.695885,-70.287328
437 D004001,50 Mona Rd,66300.0,258300.0,324600.0,66300.0,117300.0,183600.0,43.695762,-70.287502
437 D010001,34 Mona Rd,68300.0,243100.0,311400.0,68300.0,105300.0,173600.0,43.696164,-70.286931
437 D013001,56 Mona Rd,68000.0,286400.0,354400.0,68000.0,126200.0,194200.0,43.695609,-70.287713
437 D014001,62 Mona Rd,68000.0,230200.0,298200.0,68000.0,111800.0,179800.0,43.695465,-70.287964
437 D015001,70 Mona Rd,67800.0,240600.0,308400.0,67800.0,100000.0,167800.0,43.695321,-70.288156
437 D082001,28 Mona Rd,66500.0,263700.0,330200.0,66500.0,119800.0,186300.0,43.696314,-70.286675
442 A001001,132 Marginal Way,991000.0,26811600.0,27802600.0,620500.0,14893600.0,15514100.0,43.663055,-70.264182
442 A006001,140 Marginal Way,215400.0,381100.0,596500.0,123100.0,303310.0,426410.0,43.663472,-70.263233
010 C001001,158 North St,599700.0,7160100.0,7759800.0,342600.0,4118800.0,4461400.0,43.669846,-70.253219
012 H012001,128 North St,394600.0,320800.0,715400.0,108900.0,110700.0,219600.0,43.669235,-70.252311
012 H014001,126 North St,396300.0,464100.0,860400.0,109100.0,183200.0,292300.0,43.669138,-70.252245
012 H016001,122 North St,465200.0,872600.0,1337800.0,115500.0,335900.0,451400.0,43.66908,-70.252104
012 H020001,116 North St,401800.0,558700.0,960500.0,109500.0,240500.0,350000.0,43.668867,-70.251916
012 Q002001,110 North St,387400.0,425000.0,812400.0,108300.0,190400.0,298700.0,43.66865,-70.25167
012 Q004001,104 North St,417100.0,916500.0,1333600.0,110900.0,358400.0,469300.0,43.668431,-70.251543
012 Q006001,100 North St,438800.0,312800.0,751600.0,113000.0,156800.0,269800.0,43.668371,-70.251432
012 Q007001,96 North St,430000.0,602600.0,1032600.0,112200.0,286000.0,398200.0,43.668228,-70.251336
012 Q009001,92 North St,142900.0,780500.0,923400.0,168100.0,319500.0,487600.0,43.668117,-70.251204
012 Q011001,84 North St,307500.0,1059300.0,1366800.0,74900.0,476300.0,551200.0,43.667962,-70.25099
012 Q013001,80 North St,261500.0,1364800.0,1626300.0,71000.0,652000.0,723000.0,43.667816,-70.250788
012 Q016001,106 North St,377200.0,484900.0,862100.0,107400.0,243500.0,350900.0,43.66856,-70.251577
013 K001001,58 North St,374100.0,3917900.0,4292000.0,64400.0,1199300.0,1263700.0,43.667195,-70.250357
013 K009001,54 North St,402300.0,614600.0,1016900.0,109600.0,241800.0,351400.0,43.667085,-70.250031
013 K016001,48 North St,388800.0,503100.0,891900.0,108400.0,233000.0,341400.0,43.667002,-70.249922
013 K026001,42 North St,381600.0,566000.0,947600.0,107800.0,262000.0,369800.0,43.666809,-70.24975
013 K041001,38 North St,381600.0,375500.0,757100.0,107800.0,176200.0,284000.0,43.666702,-70.249662
013 K044001,34 North St,381600.0,464500.0,846100.0,107800.0,171800.0,279600.0,43.666632,-70.249534
013 K046001,32 North St,64860.0,259440.0,324300.0,28900.0,115500.0,144400.0,43.666544,-70.249482
013 K046002,32 North St,67280.0,269120.0,336400.0,29400.0,117600.0,147000.0,43.666544,-70.249482
013 K046003,32 North St,94060.0,376240.0,470300.0,31000.0,124300.0,155300.0,43.666544,-70.249482
013 K052001,28 North St,381600.0,568800.0,950400.0,107800.0,251700.0,359500.0,43.666435,-70.249321
013 K053001,26 North St,382400.0,751900.0,1134300.0,107900.0,319700.0,427600.0,43.666339,-70.249269
013 K065001,18 North St,394700.0,421300.0,816000.0,108900.0,162500.0,271400.0,43.666183,-70.24903
013 L010001,14 North St,191600.0,844800.0,1036400.0,63700.0,282900.0,346600.0,43.665943,-70.248789
013 L011001,12 North St,392000.0,381000.0,773000.0,108700.0,196300.0,305000.0,43.665833,-70.248703
013 L021001,8 North St,378400.0,507300.0,885700.0,107500.0,226300.0,333800.0,43.665739,-70.248632
014 A005001,51 North St,394600.0,337300.0,731900.0,108900.0,120800.0,229700.0,43.667324,-70.249662
014 A007001,47 North St,382300.0,374400.0,756700.0,107900.0,187000.0,294900.0,43.667238,-70.249536
014 A009001,45 North St,412100.0,527200.0,939300.0,110500.0,252400.0,362900.0,43.667151,-70.249443
014 A012001,39 North St,411100.0,605700.0,1016800.0,110400.0,224700.0,335100.0,43.667017,-70.249293
014 A014001,35 North St,406100.0,619200.0,1025300.0,109900.0,226000.0,335900.0,43.666913,-70.249171
014 A015001,31 North St,376200.0,229500.0,605700.0,107300.0,105900.0,213200.0,43.66682,-70.249096
014 A016001,29 North St,377400.0,253000.0,630400.0,107400.0,128700.0,236100.0,43.666742,-70.249037
014 A018001,27 North St,413600.0,622600.0,1036200.0,110600.0,250400.0,361000.0,43.666676,-70.248938
014 A020001,23 North St,413600.0,520400.0,934000.0,110600.0,188600.0,299200.0,43.666556,-70.248838
014 A022001,19 North St,374100.0,377100.0,751200.0,107100.0,171100.0,278200.0,43.666449,-70.248743
014 A026001,21 North St,358600.0,171100.0,529700.0,105800.0,83400.0,189200.0,43.66668,-70.248687
014 B001001,15 North St,369400.0,354600.0,724000.0,106700.0,160000.0,266700.0,43.66622,-70.248515
014 B003001,11 North St,374800.0,472800.0,847600.0,107200.0,204000.0,311200.0,43.666134,-70.248404
014 B006001,7 North St,369900.0,268600.0,638500.0,106800.0,132500.0,239300.0,43.66604,-70.248298
014 M010001,73 North St,381100.0,272700.0,653800.0,107700.0,78500.0,186200.0,43.667907,-70.250281
014 M011001,67 North St,382700.0,393200.0,775900.0,107900.0,185100.0,293000.0,43.667767,-70.250135
014 M012001,63 North St,391600.0,506200.0,897800.0,108600.0,201900.0,310500.0,43.66766,-70.249993
015 A001001,151 North St,1197500.0,14276700.0,15474200.0,610100.0,4662400.0,5272500.0,43.670349,-70.252162
015 E010001,105 North St,98640.0,394560.0,493200.0,73100.0,292400.0,365500.0,43.668864,-70.251238
015 E010002,105 North St,90800.0,363200.0,454000.0,72600.0,290300.0,362900.0,43.668864,-70.251238
015 E010003,105 North St,95020.0,380080.0,475100.0,73100.0,292400.0,365500.0,43.668864,-70.251238
